* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 22 10:12:07  2019
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
214	2.048961e-003	-5.70748e+000	
215	2.056999e-003	-5.71020e+000	
216	2.063098e-003	-5.71219e+000	
217	2.067114e-003	-5.71346e+000	
218	2.071121e-003	-5.71470e+000	
219	2.076768e-003	-5.71640e+000	
220	2.081726e-003	-5.71785e+000	
221	2.086612e-003	-5.71922e+000	
222	2.094832e-003	-5.72144e+000	
223	2.105167e-003	-5.72407e+000	
224	2.113572e-003	-5.72607e+000	
225	2.121847e-003	-5.72792e+000	
226	2.129112e-003	-5.72945e+000	
227	2.136165e-003	-5.73083e+000	
228	2.149584e-003	-5.73324e+000	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.163069e-003	-5.73536e+000	
230	2.175955e-003	-5.73709e+000	
231	2.187974e-003	-5.73846e+000	
232	2.199756e-003	-5.73956e+000	
233	2.218957e-003	-5.74087e+000	
234	2.237781e-003	-5.74157e+000	
235	2.262676e-003	-5.74163e+000	
236	2.286540e-003	-5.74076e+000	
237	2.333055e-003	-5.73655e+000	
238	2.385187e-003	-5.72795e+000	
239	2.438125e-003	-5.71516e+000	
240	2.509021e-003	-5.69188e+000	
241	2.604097e-003	-5.65011e+000	
242	2.656332e-003	-5.62220e+000	
243	2.698506e-003	-5.59721e+000	
244	2.725714e-003	-5.57995e+000	
245	2.752192e-003	-5.56231e+000	
246	2.805148e-003	-5.52464e+000	
247	2.854041e-003	-5.48705e+000	
248	2.951825e-003	-5.40420e+000	
249	3.110061e-003	-5.24974e+000	
250	3.334694e-003	-4.99095e+000	
251	3.779081e-003	-4.36437e+000	
252	4.517853e-003	-3.06397e+000	
253	5.492535e-003	-1.05124e+000	
254	5.803535e-003	-4.06105e-001	
255	5.977480e-003	-1.04565e-001	
256	6.047106e-003	-3.30158e-002	
257	6.086248e-003	-1.33244e-002	
258	6.108784e-003	-7.34466e-003	
259	6.122332e-003	-5.03302e-003	
260	6.136893e-003	-3.30987e-003	
261	6.151500e-003	-2.14896e-003	
262	6.167234e-003	-1.33501e-003	
